protocol,method,alpha,rep,clean_mse,clean_mse_user_mean,clean_mse_user_std,clean_mse_user_worst,clean_mae,clean_mae_user_mean,clean_mae_user_std,clean_mae_user_worst,clean_mape,clean_mape_user_mean,clean_mape_user_std,clean_mape_user_worst,clean_unscaled_mae,clean_unscaled_mae_user_mean,clean_unscaled_mae_user_std,clean_unscaled_mae_user_worst,clean_rmse,n_users_eval,old_last_mse,old_best_mse,old_last_mae,old_best_mae,old_rounds
client_local,fedavg,0.1,123,0.21604809721379,0.1619322897866368,0.1341702565066965,0.5098890662193298,0.342735925970018,0.278197281435132,0.1636027090861942,0.7010273337364197,0.316458145805512,0.2465280439704656,0.174348750890506,0.6988846063613892,57.33633940670416,69.37023245096206,80.23561871143137,281.099365234375,0.4648097430280372,20,0.2113825782702732,0.1704321480328468,0.3352187677388404,0.3352187677388404,300
client_local,fedavg,0.1,42,0.2132658671900554,0.1598705628886819,0.1323966081934732,0.5032246112823486,0.3407187905259402,0.2766509190201759,0.1624151385849456,0.6964114308357239,0.314501325420905,0.2450561139732599,0.1731432713547962,0.6942859888076782,57.3257995986528,69.36070203781128,80.23331055246408,281.0814819335937,0.4618071753340949,20,0.2087951562309313,0.1712796101560205,0.3333800515111761,0.3333800515111761,300
client_local,fedavg,0.5,0,0.2245399414425648,0.2058054905384779,0.1102322547231711,0.5055201053619385,0.3487470423559159,0.3269400358200073,0.1296457853454735,0.686711311340332,0.3228785560464044,0.2991101019084453,0.1400768168200963,0.6828327775001526,55.82850045715665,61.60440511703492,45.3392301585174,134.89193725585938,0.473856456580012,20,0.2203149200944704,0.1717627422908002,0.3417249232632886,0.3417249232632886,300
client_local,fedavg,0.5,123,0.2200613349903355,0.2017362099140882,0.1078292076805553,0.4950189888477325,0.3461019524186347,0.3245972767472267,0.1278455519352705,0.6796004772186279,0.3200138136819961,0.2965336754918098,0.1383725182337589,0.6757124066352844,55.82067837447914,61.598597240448,45.34545756129542,134.89495849609375,0.4691069547452218,20,0.2157862229813951,0.1711765598382481,0.3389780342070779,0.3389780342070779,300
client_local,fedavg,0.5,42,0.2177256510674537,0.1995992016047239,0.1066722919965765,0.4897295534610748,0.3443414103738659,0.32295987829566,0.1271205422677842,0.6759499907493591,0.3183462155901941,0.2949966669082641,0.1376100896109439,0.6720825433731079,55.808816987411575,61.586938643455504,45.34473411957314,134.88221740722656,0.4666108132774612,20,0.2136053184398238,0.1721084552548528,0.337381449609579,0.337381449609579,300
client_local,fedavg,1.0,0,0.2240609767459454,0.212983575463295,0.1321305588553854,0.4933869242668152,0.3484699213360558,0.3351212993264198,0.1569937158042978,0.673021674156189,0.3225953495042942,0.3083796996623277,0.1688997096085634,0.6682538986206055,56.77261192405499,59.3616238117218,48.31183052485282,163.16644287109375,0.473350796709951,20,0.2202193659119681,0.1719707355104474,0.3418187132806474,0.3418187132806474,300
client_local,fedavg,1.0,123,0.2193563812617243,0.2085329171270132,0.1290627574406017,0.4824987351894378,0.3456556209962087,0.3324905209243297,0.1546311704518975,0.6656461358070374,0.3195663653989152,0.3055278360843658,0.1666841599860185,0.6608627438545227,56.76459049247394,59.35472736358643,48.32341281870888,163.1759033203125,0.4683549735635615,20,0.215519856902224,0.1713792752149605,0.338967622990144,0.338967622990144,300
client_local,fedavg,1.0,42,0.2168317200006999,0.2061338141560554,0.1275351910677201,0.4769056737422943,0.3438091557391185,0.3307260155677795,0.1536083506217179,0.6617692112922668,0.3177872719736869,0.3038330711424351,0.1656446426825367,0.6570104956626892,56.75363763069664,59.34397110939026,48.32439869124581,163.16517639160156,0.4656519300944644,20,0.2131592798074545,0.1723229647781249,0.3373048863579667,0.3373048863579667,300
client_local,fedavg,10.0,0,0.2257980764782476,0.2226607851684093,0.0518941916606138,0.3073249161243438,0.3497864765089458,0.3461338609457016,0.0604251049085092,0.4415554404258728,0.3239713511014973,0.3199961230158806,0.0658191486202373,0.4265278279781341,56.65375998286722,57.67368941307068,25.7159498200271,93.92863464355467,0.475182150841388,20,0.2214701975965811,0.1718956941672385,0.3426101756962472,0.3426101756962472,300
client_local,fedavg,10.0,123,0.2217606886905253,0.2186836317181587,0.0508738833377183,0.3016388714313507,0.3473576493542403,0.3437505193054676,0.0597008877755372,0.4379244744777679,0.321373367045637,0.3174409449100494,0.0651161881419535,0.4227778911590576,56.64458778384353,57.66486625671386,25.71951719205348,93.92815399169922,0.4709147361152816,20,0.2174117180204871,0.1713086905905614,0.3401004701269261,0.3401004701269261,300
client_local,fedavg,10.0,42,0.2195831550543976,0.2165361799299717,0.0503576892714925,0.2986424267292022,0.3457331243064657,0.3421444579958915,0.0593786618050163,0.4357970356941223,0.3198290359827688,0.315916233509779,0.0647763220327879,0.4206942915916443,56.63319881370312,57.65352439880371,25.71980043041841,93.91725158691406,0.4685970070907385,20,0.2153609324549942,0.1722446443677679,0.3386163297127384,0.3386163297127384,300
client_local,fedavg,5.0,0,0.2255449796180594,0.2199550427496433,0.0671007393237548,0.335917979478836,0.3494192725397527,0.3425746120512485,0.0795688446939304,0.4767653346061706,0.3236472862306249,0.3164581015706062,0.0855950696680323,0.4633456170558929,55.59501312387009,56.17821435928344,32.35009694171114,122.76271057128906,0.4749157605492362,20,0.2213545279607139,0.1718943866530289,0.342527333718282,0.342527333718282,300
client_local,fedavg,5.0,123,0.2213833529804838,0.215903752297163,0.0657242646738281,0.3294662237167358,0.346949818491057,0.3401845254004002,0.0785841588305324,0.4725780487060547,0.3209833819884493,0.3138709627091884,0.0846400700955994,0.4590573608875274,55.58662296178613,56.17033996582031,32.35422535332371,122.76434326171876,0.4705139243215697,20,0.2171815600453291,0.1713094906439162,0.340000115268749,0.340000115268749,300
client_local,fedavg,5.0,42,0.219190785152812,0.2137678079307079,0.0650498805142101,0.3261508345603943,0.3453039944837645,0.3385767683386803,0.0781582082162473,0.4702424108982086,0.3194231098187002,0.3123490124940872,0.0841956218770072,0.4567604660987854,55.57502364468365,56.15889029502869,32.35385325592538,122.75221252441406,0.4681781553562832,20,0.2151302221152976,0.1722438318255367,0.3385145071732107,0.3385145071732107,300
